Date,1yr
"Jul 07, 2020",3.678
"Jul 08, 2020",3.672
"Jul 09, 2020",3.675
"Jul 10, 2020",3.626
"Jul 13, 2020",3.649
"Jul 14, 2020",3.643
"Jul 15, 2020",3.625
"Jul 16, 2020",3.588
"Jul 17, 2020",3.577
"Jul 20, 2020",3.59
"Jul 21, 2020",3.614
"Jul 22, 2020",3.627
"Jul 23, 2020",3.631
"Jul 24, 2020",3.63
"Jul 27, 2020",3.644
"Jul 28, 2020",3.668
"Jul 29, 2020",3.661
"Jul 30, 2020",3.661
"Jul 31, 2020",3.66
"Aug 03, 2020",3.653
"Aug 04, 2020",3.635
"Aug 05, 2020",3.617
"Aug 06, 2020",3.588
"Aug 07, 2020",3.447
"Aug 10, 2020",3.623
"Aug 11, 2020",3.648
"Aug 12, 2020",3.63
"Aug 13, 2020",3.611
"Aug 14, 2020",3.346
"Aug 17, 2020",3.614
"Aug 18, 2020",3.617
"Aug 19, 2020",3.609
"Aug 20, 2020",3.613
"Aug 21, 2020",3.748
"Aug 24, 2020",3.74
"Aug 25, 2020",3.71
"Aug 26, 2020",3.748
"Aug 27, 2020",3.741
"Aug 28, 2020",3.749
"Aug 31, 2020",3.741
"Sep 01, 2020",3.687
"Sep 02, 2020",3.633
"Sep 03, 2020",3.695
"Sep 04, 2020",3.519
"Sep 07, 2020",3.675
"Sep 08, 2020",3.726
"Sep 09, 2020",3.707
"Sep 10, 2020",3.747
"Sep 11, 2020",3.507
"Sep 14, 2020",3.727
"Sep 15, 2020",3.719
"Sep 16, 2020",3.687
"Sep 17, 2020",3.727
"Sep 18, 2020",3.666
"Sep 21, 2020",3.695
"Sep 22, 2020",3.724
"Sep 23, 2020",3.654
"Sep 24, 2020",3.745
"Sep 25, 2020",3.733
"Sep 28, 2020",3.75
"Sep 29, 2020",3.754
"Sep 30, 2020",3.708
"Oct 01, 2020",3.57
"Oct 05, 2020",3.626
"Oct 06, 2020",3.617
"Oct 07, 2020",3.582
"Oct 08, 2020",3.586
"Oct 09, 2020",3.572
"Oct 12, 2020",3.589
"Oct 13, 2020",3.553
"Oct 14, 2020",3.531
"Oct 15, 2020",3.521
"Oct 16, 2020",3.533
"Oct 19, 2020",3.51
"Oct 20, 2020",3.5
"Oct 21, 2020",3.49
"Oct 22, 2020",3.453
"Oct 23, 2020",3.436
"Oct 26, 2020",3.454
"Oct 27, 2020",3.43
"Oct 28, 2020",3.447
"Oct 29, 2020",3.473
"Nov 02, 2020",3.534
"Nov 03, 2020",3.524
"Nov 04, 2020",3.485
"Nov 05, 2020",3.489
"Nov 06, 2020",3.428
"Nov 09, 2020",3.374
"Nov 10, 2020",3.436
"Nov 11, 2020",3.425
"Nov 12, 2020",3.4
"Nov 13, 2020",3.325
"Nov 17, 2020",3.313
"Nov 18, 2020",3.362
"Nov 19, 2020",3.351
"Nov 20, 2020",3.378
"Nov 23, 2020",3.382
"Nov 24, 2020",3.354
"Nov 25, 2020",3.342
"Nov 26, 2020",3.315
"Nov 27, 2020",3.33
"Dec 01, 2020",3.77
"Dec 02, 2020",3.692
"Dec 03, 2020",3.787
"Dec 04, 2020",3.689
"Dec 07, 2020",3.694
"Dec 08, 2020",3.707
"Dec 09, 2020",3.75
"Dec 10, 2020",3.732
"Dec 11, 2020",3.724
"Dec 14, 2020",3.721
"Dec 15, 2020",3.703
"Dec 16, 2020",3.716
"Dec 17, 2020",3.729
"Dec 18, 2020",3.666
"Dec 21, 2020",3.796
"Dec 22, 2020",3.723
"Dec 23, 2020",3.736
"Dec 24, 2020",3.828
"Dec 28, 2020",3.881
"Dec 29, 2020",3.72
"Dec 30, 2020",3.741
"Dec 31, 2020",3.762
