Date,15yr
"Jul 22, 2013",8.547
"Jul 23, 2013",8.582
"Jul 24, 2013",8.763
"Jul 25, 2013",8.547
"Jul 26, 2013",8.478
"Jul 29, 2013",8.478
"Jul 30, 2013",8.728
"Jul 31, 2013",8.62
"Aug 01, 2013",8.549
"Aug 02, 2013",8.73
"Aug 05, 2013",8.694
"Aug 06, 2013",8.767
"Aug 07, 2013",8.767
"Aug 08, 2013",8.769
"Aug 09, 2013",8.769
"Aug 10, 2013",8.769
"Aug 11, 2013",8.769
"Aug 12, 2013",8.916
"Aug 13, 2013",8.991
"Aug 14, 2013",9.03
"Aug 15, 2013",9.03
"Aug 16, 2013",9.299
"Aug 19, 2013",9.617
"Aug 20, 2013",9.378
"Aug 21, 2013",8.92
"Aug 22, 2013",8.809
"Aug 23, 2013",8.829
"Aug 26, 2013",8.811
"Aug 27, 2013",9.11
"Aug 28, 2013",9.226
"Aug 29, 2013",9.149
"Aug 30, 2013",9.227
"Sep 01, 2013",9.227
"Sep 02, 2013",9.074
"Sep 03, 2013",9.052
"Sep 04, 2013",8.924
"Sep 05, 2013",9
"Sep 06, 2013",9.077
"Sep 07, 2013",9.077
"Sep 08, 2013",9.077
"Sep 09, 2013",9.077
"Sep 10, 2013",9.039
"Sep 11, 2013",9.002
"Sep 12, 2013",9.078
"Sep 13, 2013",9.079
"Sep 15, 2013",9.079
"Sep 16, 2013",9.004
"Sep 17, 2013",9.004
"Sep 18, 2013",8.967
"Sep 19, 2013",8.782
"Sep 20, 2013",9.082
"Sep 22, 2013",9.082
"Sep 23, 2013",9.393
"Sep 24, 2013",9.354
"Sep 25, 2013",9.354
"Sep 26, 2013",9.315
"Sep 27, 2013",9.316
"Sep 29, 2013",9.316
"Sep 30, 2013",9.316
"Oct 01, 2013",9.278
"Oct 02, 2013",9.278
"Oct 03, 2013",9.239
"Oct 04, 2013",9.24
"Oct 07, 2013",9.241
"Oct 08, 2013",9.011
"Oct 09, 2013",9.012
"Oct 10, 2013",8.974
"Oct 11, 2013",8.975
"Oct 14, 2013",9.074
"Oct 15, 2013",9.166
"Oct 16, 2013",9.166
"Oct 17, 2013",9.09
"Oct 18, 2013",9.091
"Oct 21, 2013",9.091
"Oct 22, 2013",9.091
"Oct 23, 2013",9.092
"Oct 24, 2013",9.077
"Oct 25, 2013",9.093
"Oct 27, 2013",9.093
"Oct 28, 2013",9.132
"Oct 29, 2013",9.056
"Oct 30, 2013",8.868
"Oct 31, 2013",8.943
"Nov 01, 2013",9.019
"Nov 03, 2013",9.019
"Nov 04, 2013",9.019
"Nov 05, 2013",9.019
"Nov 06, 2013",8.982
"Nov 07, 2013",9.096
"Nov 08, 2013",9.267
"Nov 11, 2013",9.252
"Nov 12, 2013",9.33
"Nov 13, 2013",9.175
"Nov 14, 2013",9.195
"Nov 15, 2013",9.195
"Nov 17, 2013",9.195
"Nov 18, 2013",9.138
"Nov 19, 2013",8.949
"Nov 20, 2013",9.024
"Nov 21, 2013",9.066
"Nov 22, 2013",9.026
"Nov 25, 2013",9.026
"Nov 26, 2013",8.988
"Nov 27, 2013",8.951
"Nov 28, 2013",8.951
"Nov 29, 2013",9.066
"Dec 02, 2013",9.123
"Dec 03, 2013",9.182
"Dec 04, 2013",9.221
"Dec 05, 2013",9.183
"Dec 06, 2013",9.301
"Dec 09, 2013",9.255
"Dec 10, 2013",9.249
"Dec 11, 2013",9.244
"Dec 12, 2013",9.238
"Dec 13, 2013",9.298
"Dec 16, 2013",9.3
"Dec 17, 2013",9.316
"Dec 18, 2013",9.256
"Dec 19, 2013",9.15
"Dec 20, 2013",9.247
"Dec 23, 2013",9.25
"Dec 24, 2013",9.286
"Dec 25, 2013",9.286
"Dec 26, 2013",9.299
"Dec 27, 2013",9.298
"Dec 30, 2013",9.244
"Dec 31, 2013",9.206
"Jan 01, 2014",9.233
"Jan 02, 2014",9.238
"Jan 03, 2014",9.229
"Jan 06, 2014",9.183
"Jan 07, 2014",9.177
"Jan 08, 2014",9.197
"Jan 09, 2014",9.162
"Jan 10, 2014",9.124
"Jan 13, 2014",9.076
"Jan 15, 2014",8.993
"Jan 16, 2014",8.958
"Jan 17, 2014",8.992
"Jan 20, 2014",8.918
"Jan 21, 2014",8.936
"Jan 22, 2014",8.981
"Jan 23, 2014",8.996
"Jan 24, 2014",9.062
"Jan 27, 2014",9.094
"Jan 28, 2014",9.121
"Jan 29, 2014",9.174
"Jan 30, 2014",9.201
"Jan 31, 2014",9.221
"Feb 03, 2014",9.18
"Feb 04, 2014",9.131
"Feb 05, 2014",9.144
"Feb 06, 2014",9.136
"Feb 07, 2014",9.133
"Feb 10, 2014",9.115
"Feb 11, 2014",9.174
"Feb 12, 2014",9.233
"Feb 13, 2014",9.243
"Feb 14, 2014",9.239
"Feb 17, 2014",9.243
"Feb 18, 2014",9.228
"Feb 20, 2014",9.219
"Feb 21, 2014",9.215
"Feb 24, 2014",9.27
"Feb 25, 2014",9.282
"Feb 26, 2014",9.29
"Feb 28, 2014",9.241
"Mar 03, 2014",9.294
"Mar 04, 2014",9.256
"Mar 05, 2014",9.234
"Mar 06, 2014",9.246
"Mar 07, 2014",9.25
"Mar 09, 2014",9.25
"Mar 10, 2014",9.211
"Mar 11, 2014",9.163
"Mar 12, 2014",9.163
"Mar 13, 2014",9.163
"Mar 14, 2014",9.158
"Mar 18, 2014",9.146
"Mar 19, 2014",9.128
"Mar 20, 2014",9.146
"Mar 21, 2014",9.125
"Mar 24, 2014",9.127
"Mar 25, 2014",9.12
"Mar 26, 2014",9.119
"Mar 27, 2014",9.135
"Mar 28, 2014",9.152
"Apr 01, 2014",9.152
"Apr 02, 2014",9.262
"Apr 03, 2014",9.283
"Apr 04, 2014",9.333
"Apr 07, 2014",9.356
"Apr 09, 2014",9.318
"Apr 10, 2014",9.287
"Apr 11, 2014",9.259
"Apr 15, 2014",9.259
"Apr 16, 2014",9.253
"Apr 17, 2014",9.183
"Apr 21, 2014",9.151
"Apr 22, 2014",9.105
"Apr 23, 2014",9.11
"Apr 25, 2014",9.124
"Apr 28, 2014",9.118
"Apr 29, 2014",9.101
"Apr 30, 2014",9.089
"May 02, 2014",9.053
"May 05, 2014",8.989
"May 06, 2014",9.008
"May 07, 2014",9.021
"May 08, 2014",9.01
"May 09, 2014",8.998
"May 12, 2014",8.998
"May 13, 2014",9.026
"May 15, 2014",9.021
"May 16, 2014",9.024
"May 19, 2014",9.023
"May 20, 2014",9.006
"May 21, 2014",8.945
"May 22, 2014",8.903
"May 23, 2014",8.876
"May 25, 2014",8.876
"May 26, 2014",8.899
"May 27, 2014",8.864
"May 28, 2014",8.852
"May 29, 2014",8.83
"May 30, 2014",8.733
"Jun 02, 2014",8.733
"Jun 03, 2014",8.694
"Jun 04, 2014",8.668
"Jun 05, 2014",8.604
"Jun 06, 2014",8.521
"Jun 09, 2014",8.566
"Jun 10, 2014",8.57
"Jun 11, 2014",8.574
"Jun 12, 2014",8.587
"Jun 13, 2014",8.662
"Jun 16, 2014",8.67
"Jun 17, 2014",8.64
"Jun 18, 2014",8.687
"Jun 19, 2014",8.73
"Jun 20, 2014",8.74
"Jun 23, 2014",8.795
"Jun 24, 2014",8.741
"Jun 25, 2014",8.736
"Jun 26, 2014",8.759
"Jun 27, 2014",8.777
"Jun 30, 2014",8.778
"Jul 01, 2014",8.791
"Jul 02, 2014",8.702
"Jul 03, 2014",8.7
"Jul 04, 2014",8.703
"Jul 07, 2014",8.72
"Jul 08, 2014",8.744
"Jul 09, 2014",8.748
"Jul 10, 2014",8.775
"Jul 11, 2014",8.794
"Jul 12, 2014",8.794
"Jul 14, 2014",8.817
"Jul 15, 2014",8.78
"Jul 16, 2014",8.754
"Jul 17, 2014",8.731
"Jul 18, 2014",8.758
"Jul 20, 2014",8.758
"Jul 21, 2014",8.709
"Jul 22, 2014",8.678
"Jul 23, 2014",8.655
"Jul 24, 2014",8.651
"Jul 25, 2014",8.69
"Jul 27, 2014",8.69
"Jul 28, 2014",8.723
"Jul 30, 2014",8.75
"Jul 31, 2014",8.747
"Aug 01, 2014",8.764
"Aug 02, 2014",8.764
"Aug 04, 2014",8.767
"Aug 05, 2014",8.904
"Aug 06, 2014",8.94
"Aug 07, 2014",8.92
"Aug 08, 2014",8.898
"Aug 10, 2014",8.898
"Aug 11, 2014",8.892
"Aug 12, 2014",8.955
"Aug 13, 2014",8.872
"Aug 14, 2014",8.834
"Aug 19, 2014",8.818
"Aug 20, 2014",8.785
"Aug 21, 2014",8.771
"Aug 22, 2014",8.752
"Aug 25, 2014",8.796
"Aug 26, 2014",8.811
"Aug 27, 2014",8.788
"Aug 28, 2014",8.79
"Aug 31, 2014",8.79
"Sep 01, 2014",8.786
"Sep 02, 2014",8.773
"Sep 03, 2014",8.766
"Sep 04, 2014",8.774
"Sep 05, 2014",8.762
"Sep 08, 2014",8.741
"Sep 09, 2014",8.748
"Sep 10, 2014",8.774
"Sep 11, 2014",8.739
"Sep 12, 2014",8.734
"Sep 13, 2014",8.734
"Sep 15, 2014",8.734
"Sep 16, 2014",8.733
"Sep 17, 2014",8.729
"Sep 18, 2014",8.693
"Sep 19, 2014",8.682
"Sep 22, 2014",8.675
"Sep 23, 2014",8.697
"Sep 24, 2014",8.695
"Sep 25, 2014",8.699
"Sep 26, 2014",8.672
"Sep 27, 2014",8.672
"Sep 29, 2014",8.709
"Sep 30, 2014",8.729
"Oct 01, 2014",8.707
"Oct 07, 2014",8.677
"Oct 08, 2014",8.637
"Oct 09, 2014",8.678
"Oct 10, 2014",8.664
"Oct 13, 2014",8.644
"Oct 14, 2014",8.617
"Oct 15, 2014",8.617
"Oct 16, 2014",8.584
"Oct 17, 2014",8.587
"Oct 20, 2014",8.555
"Oct 21, 2014",8.547
"Oct 22, 2014",8.525
"Oct 27, 2014",8.491
"Oct 28, 2014",8.476
"Oct 29, 2014",8.457
"Oct 30, 2014",8.418
"Oct 31, 2014",8.371
"Nov 03, 2014",8.354
"Nov 05, 2014",8.279
"Nov 07, 2014",8.285
"Nov 10, 2014",8.265
"Nov 11, 2014",8.281
"Nov 12, 2014",8.267
"Nov 13, 2014",8.319
"Nov 14, 2014",8.342
"Nov 16, 2014",8.342
"Nov 17, 2014",8.304
"Nov 18, 2014",8.282
"Nov 19, 2014",8.285
"Nov 20, 2014",8.281
"Nov 21, 2014",8.287
"Nov 24, 2014",8.282
"Nov 25, 2014",8.274
"Nov 26, 2014",8.268
"Nov 27, 2014",8.268
"Nov 28, 2014",8.205
"Nov 30, 2014",8.205
"Dec 01, 2014",8.177
"Dec 02, 2014",8.093
"Dec 03, 2014",8.077
"Dec 04, 2014",8.081
"Dec 05, 2014",8.043
"Dec 08, 2014",8.023
"Dec 09, 2014",8.004
"Dec 10, 2014",8.012
"Dec 11, 2014",7.957
"Dec 12, 2014",7.909
"Dec 14, 2014",7.909
"Dec 15, 2014",7.923
"Dec 16, 2014",8.087
"Dec 17, 2014",8.065
"Dec 18, 2014",8.039
"Dec 19, 2014",8.066
"Dec 22, 2014",8.087
"Dec 23, 2014",8.066
"Dec 24, 2014",8.091
"Dec 26, 2014",8.107
"Dec 28, 2014",8.107
"Dec 29, 2014",8.078
"Dec 30, 2014",8.034
"Dec 31, 2014",8.007
"Jan 01, 2015",8.036
"Jan 02, 2015",8.064
"Jan 05, 2015",8.086
"Jan 06, 2015",8.092
"Jan 07, 2015",8.064
"Jan 08, 2015",8.048
"Jan 09, 2015",8.036
"Jan 12, 2015",8.007
"Jan 13, 2015",7.967
"Jan 14, 2015",7.968
"Jan 15, 2015",7.879
"Jan 16, 2015",7.844
"Jan 19, 2015",7.859
"Jan 20, 2015",7.842
"Jan 21, 2015",7.798
"Jan 22, 2015",7.799
"Jan 23, 2015",7.803
"Jan 27, 2015",7.802
"Jan 28, 2015",7.801
"Jan 29, 2015",7.804
"Jan 30, 2015",7.784
"Feb 01, 2015",7.784
"Feb 02, 2015",7.74
"Feb 03, 2015",7.786
"Feb 04, 2015",7.798
"Feb 05, 2015",7.779
"Feb 06, 2015",7.775
"Feb 09, 2015",7.793
"Feb 10, 2015",7.79
"Feb 11, 2015",7.797
"Feb 12, 2015",7.821
"Feb 13, 2015",7.78
"Feb 16, 2015",7.782
"Feb 18, 2015",7.788
"Feb 19, 2015",7.788
"Feb 20, 2015",7.772
"Feb 23, 2015",7.787
"Feb 24, 2015",7.799
"Feb 25, 2015",7.792
"Feb 26, 2015",7.808
"Feb 27, 2015",7.794
"Mar 02, 2015",7.819
"Mar 03, 2015",7.84
"Mar 04, 2015",7.778
"Mar 05, 2015",7.803
"Mar 09, 2015",7.849
"Mar 10, 2015",7.853
"Mar 11, 2015",7.874
"Mar 12, 2015",7.848
"Mar 13, 2015",7.908
"Mar 16, 2015",7.914
"Mar 17, 2015",7.911
"Mar 18, 2015",7.911
"Mar 19, 2015",7.896
"Mar 20, 2015",7.9
"Mar 23, 2015",7.901
"Mar 24, 2015",7.898
"Mar 25, 2015",7.916
"Mar 26, 2015",7.942
"Mar 27, 2015",7.911
"Mar 30, 2015",7.9
"Mar 31, 2015",7.878
"Apr 06, 2015",7.843
"Apr 07, 2015",7.905
"Apr 08, 2015",7.909
"Apr 09, 2015",7.898
"Apr 10, 2015",7.909
"Apr 13, 2015",7.909
"Apr 15, 2015",7.903
"Apr 16, 2015",7.913
"Apr 17, 2015",7.908
"Apr 20, 2015",7.913
"Apr 21, 2015",7.9
"Apr 22, 2015",7.888
"Apr 23, 2015",7.885
"Apr 24, 2015",7.909
"Apr 27, 2015",7.915
"Apr 28, 2015",7.914
"Apr 29, 2015",7.948
"Apr 30, 2015",7.978
"May 05, 2015",7.968
"May 06, 2015",8.016
"May 07, 2015",8.09
"May 08, 2015",8.112
"May 11, 2015",8.064
"May 12, 2015",8.094
"May 13, 2015",8.095
"May 14, 2015",8.087
"May 15, 2015",8.095
"May 18, 2015",8.073
"May 19, 2015",8.033
"May 20, 2015",8.014
"May 21, 2015",8.024
"May 22, 2015",8.018
"May 25, 2015",8.017
"May 26, 2015",8.033
"May 27, 2015",8.037
"May 28, 2015",8.023
"May 29, 2015",8.015
"May 30, 2015",8.015
"Jun 01, 2015",8.022
"Jun 02, 2015",8.12
"Jun 03, 2015",8.12
"Jun 04, 2015",8.169
"Jun 05, 2015",8.174
"Jun 07, 2015",8.174
"Jun 08, 2015",8.189
"Jun 09, 2015",8.179
"Jun 10, 2015",8.223
"Jun 11, 2015",8.255
"Jun 12, 2015",8.261
"Jun 15, 2015",8.25
"Jun 16, 2015",8.277
"Jun 17, 2015",8.238
"Jun 18, 2015",8.173
"Jun 19, 2015",8.145
"Jun 22, 2015",8.127
"Jun 23, 2015",8.134
"Jun 24, 2015",8.183
"Jun 25, 2015",8.21
"Jun 26, 2015",8.265
"Jun 29, 2015",8.254
"Jun 30, 2015",8.218
"Jul 01, 2015",8.208
"Jul 02, 2015",8.192
"Jul 03, 2015",8.163
"Jul 06, 2015",8.137
"Jul 07, 2015",8.154
"Jul 08, 2015",8.141
"Jul 09, 2015",8.143
"Jul 10, 2015",8.138
"Jul 13, 2015",8.196
"Jul 14, 2015",8.181
"Jul 15, 2015",8.205
"Jul 16, 2015",8.209
"Jul 17, 2015",8.186
"Jul 18, 2015",8.186
"Jul 20, 2015",8.197
"Jul 21, 2015",8.195
"Jul 22, 2015",8.183
"Jul 23, 2015",8.181
"Jul 24, 2015",8.174
"Jul 27, 2015",8.186
"Jul 28, 2015",8.137
"Jul 29, 2015",8.14
"Jul 30, 2015",8.153
"Jul 31, 2015",8.131
"Aug 03, 2015",8.153
"Aug 04, 2015",8.163
"Aug 05, 2015",8.169
"Aug 06, 2015",8.131
"Aug 07, 2015",8.125
"Aug 10, 2015",8.125
"Aug 11, 2015",8.117
"Aug 12, 2015",8.13
"Aug 13, 2015",8.086
"Aug 14, 2015",8.076
"Aug 17, 2015",8.097
"Aug 19, 2015",8.06
"Aug 20, 2015",8.064
"Aug 21, 2015",8.113
"Aug 24, 2015",8.168
"Aug 25, 2015",8.128
"Aug 26, 2015",8.091
"Aug 27, 2015",8.084
"Aug 28, 2015",8.107
"Aug 31, 2015",8.107
"Sep 01, 2015",8.071
"Sep 02, 2015",8.075
"Sep 03, 2015",8.058
"Sep 04, 2015",8.08
"Sep 07, 2015",8.101
"Sep 08, 2015",8.089
"Sep 09, 2015",8.085
"Sep 10, 2015",8.078
"Sep 11, 2015",8.085
"Sep 14, 2015",8.061
"Sep 15, 2015",8.068
"Sep 16, 2015",8.059
"Sep 18, 2015",8.003
"Sep 21, 2015",8.009
"Sep 22, 2015",8.016
"Sep 23, 2015",8.021
"Sep 24, 2015",8.014
"Sep 27, 2015",8.014
"Sep 28, 2015",8.024
"Sep 29, 2015",7.949
"Sep 30, 2015",7.878
"Oct 01, 2015",7.903
"Oct 03, 2015",7.903
"Oct 05, 2015",7.879
"Oct 06, 2015",7.875
"Oct 07, 2015",7.899
"Oct 08, 2015",7.894
"Oct 09, 2015",7.877
"Oct 12, 2015",7.899
"Oct 13, 2015",7.904
"Oct 14, 2015",7.902
"Oct 15, 2015",7.904
"Oct 16, 2015",7.908
"Oct 18, 2015",7.908
"Oct 19, 2015",7.924
"Oct 20, 2015",7.91
"Oct 21, 2015",7.915
"Oct 23, 2015",7.916
"Oct 26, 2015",7.945
"Oct 27, 2015",7.95
"Oct 28, 2015",7.939
"Oct 29, 2015",7.971
"Oct 30, 2015",7.97
"Nov 02, 2015",7.961
"Nov 03, 2015",7.976
"Nov 04, 2015",7.976
"Nov 05, 2015",8.003
"Nov 06, 2015",8.002
"Nov 09, 2015",8.03
"Nov 10, 2015",8.016
"Nov 13, 2015",7.996
"Nov 16, 2015",7.996
"Nov 17, 2015",8.033
"Nov 18, 2015",8.023
"Nov 19, 2015",8.016
"Nov 20, 2015",8.066
"Nov 22, 2015",8.066
"Nov 23, 2015",8.06
"Nov 24, 2015",8.033
"Nov 26, 2015",8.032
"Nov 27, 2015",8.054
"Nov 30, 2015",8.054
"Dec 01, 2015",8.032
"Dec 02, 2015",8.048
"Dec 03, 2015",8.026
"Dec 04, 2015",8.069
"Dec 07, 2015",8.069
"Dec 08, 2015",8.102
"Dec 09, 2015",8.096
"Dec 10, 2015",8.107
"Dec 11, 2015",8.104
"Dec 14, 2015",8.112
"Dec 15, 2015",8.123
"Dec 16, 2015",8.09
"Dec 17, 2015",8.095
"Dec 18, 2015",8.112
"Dec 21, 2015",8.126
"Dec 22, 2015",8.129
"Dec 23, 2015",8.122
"Dec 28, 2015",8.136
"Dec 29, 2015",8.172
"Dec 30, 2015",8.144
"Dec 31, 2015",8.133
"Jan 01, 2016",8.127
"Jan 04, 2016",8.108
"Jan 05, 2016",8.112
"Jan 06, 2016",8.115
"Jan 07, 2016",8.107
"Jan 08, 2016",8.104
"Jan 10, 2016",8.104
"Jan 11, 2016",8.111
"Jan 12, 2016",8.12
"Jan 13, 2016",8.148
"Jan 14, 2016",8.17
"Jan 15, 2016",8.163
"Jan 18, 2016",8.172
"Jan 19, 2016",8.17
"Jan 20, 2016",8.192
"Jan 21, 2016",8.127
"Jan 22, 2016",8.164
"Jan 25, 2016",8.175
"Jan 27, 2016",8.175
"Jan 28, 2016",8.175
"Jan 29, 2016",8.152
"Feb 01, 2016",8.158
"Feb 02, 2016",8.202
"Feb 03, 2016",8.213
"Feb 04, 2016",8.191
"Feb 05, 2016",8.174
"Feb 08, 2016",8.155
"Feb 09, 2016",8.196
"Feb 10, 2016",8.196
"Feb 11, 2016",8.213
"Feb 12, 2016",8.196
"Feb 14, 2016",8.196
"Feb 15, 2016",8.229
"Feb 16, 2016",8.263
"Feb 17, 2016",8.288
"Feb 18, 2016",8.292
"Feb 22, 2016",8.293
"Feb 23, 2016",8.327
"Feb 24, 2016",8.376
"Feb 25, 2016",8.394
"Feb 26, 2016",8.393
"Feb 29, 2016",8.291
"Mar 01, 2016",8.262
"Mar 02, 2016",8.257
"Mar 03, 2016",8.268
"Mar 04, 2016",8.245
"Mar 08, 2016",8.233
"Mar 09, 2016",8.227
"Mar 10, 2016",8.228
"Mar 11, 2016",8.238
"Mar 14, 2016",8.21
"Mar 15, 2016",8.177
"Mar 16, 2016",8.164
"Mar 17, 2016",8.077
"Mar 18, 2016",8.076
"Mar 21, 2016",7.996
"Mar 22, 2016",8.032
"Mar 23, 2016",8.021
"Mar 28, 2016",8.01
"Mar 29, 2016",8.015
"Mar 30, 2016",8.021
"Mar 31, 2016",7.971
"Apr 04, 2016",7.954
"Apr 05, 2016",7.965
"Apr 06, 2016",7.948
"Apr 07, 2016",7.915
"Apr 11, 2016",7.898
"Apr 12, 2016",7.833
"Apr 13, 2016",7.883
"Apr 18, 2016",7.859
"Apr 20, 2016",7.856
"Apr 21, 2016",7.881
"Apr 22, 2016",7.884
"Apr 25, 2016",7.88
"Apr 26, 2016",7.899
"Apr 27, 2016",7.894
"Apr 28, 2016",7.929
"Apr 29, 2016",7.928
"May 02, 2016",7.879
"May 03, 2016",7.895
"May 04, 2016",7.878
"May 05, 2016",7.905
"May 06, 2016",7.927
"May 09, 2016",7.897
"May 10, 2016",7.902
"May 11, 2016",7.899
"May 12, 2016",7.883
"May 13, 2016",7.895
"May 16, 2016",7.904
"May 17, 2016",7.904
"May 18, 2016",7.912
"May 19, 2016",7.914
"May 20, 2016",7.945
"May 23, 2016",7.924
"May 24, 2016",7.897
"May 25, 2016",7.889
"May 26, 2016",7.896
"May 27, 2016",7.924
"May 30, 2016",7.894
"May 31, 2016",7.902
"Jun 01, 2016",7.918
"Jun 02, 2016",7.923
"Jun 03, 2016",7.906
"Jun 06, 2016",7.911
"Jun 07, 2016",7.913
"Jun 08, 2016",7.939
"Jun 09, 2016",7.933
"Jun 10, 2016",7.905
"Jun 13, 2016",7.927
"Jun 14, 2016",7.918
"Jun 15, 2016",7.919
"Jun 16, 2016",7.908
"Jun 17, 2016",7.91
"Jun 20, 2016",7.921
"Jun 21, 2016",7.913
"Jun 22, 2016",7.888
"Jun 23, 2016",7.887
"Jun 24, 2016",7.86
"Jun 27, 2016",7.838
"Jun 28, 2016",7.819
"Jun 29, 2016",7.805
"Jun 30, 2016",7.756
"Jul 01, 2016",7.745
"Jul 04, 2016",7.766
"Jul 05, 2016",7.723
"Jul 07, 2016",7.738
"Jul 08, 2016",7.728
"Jul 11, 2016",7.722
"Jul 12, 2016",7.676
"Jul 13, 2016",7.657
"Jul 14, 2016",7.649
"Jul 15, 2016",7.648
"Jul 18, 2016",7.637
"Jul 19, 2016",7.614
"Jul 20, 2016",7.605
"Jul 21, 2016",7.589
"Jul 22, 2016",7.57
"Jul 25, 2016",7.567
"Jul 26, 2016",7.57
"Jul 27, 2016",7.56
"Jul 28, 2016",7.485
"Jul 29, 2016",7.48
"Aug 01, 2016",7.375
"Aug 02, 2016",7.432
"Aug 03, 2016",7.438
"Aug 04, 2016",7.422
"Aug 05, 2016",7.409
"Aug 06, 2016",7.409
"Aug 08, 2016",7.416
"Aug 09, 2016",7.353
"Aug 10, 2016",7.296
"Aug 11, 2016",7.274
"Aug 12, 2016",7.244
"Aug 13, 2016",7.244
"Aug 14, 2016",7.244
"Aug 16, 2016",7.228
"Aug 18, 2016",7.323
"Aug 19, 2016",7.286
"Aug 22, 2016",7.374
"Aug 23, 2016",7.351
"Aug 24, 2016",7.33
"Aug 25, 2016",7.325
"Aug 26, 2016",7.31
"Aug 29, 2016",7.309
"Aug 30, 2016",7.273
"Aug 31, 2016",7.271
"Sep 01, 2016",7.288
"Sep 02, 2016",7.297
"Sep 06, 2016",7.287
"Sep 07, 2016",7.24
"Sep 08, 2016",7.247
"Sep 09, 2016",7.255
"Sep 12, 2016",7.275
"Sep 14, 2016",7.294
"Sep 15, 2016",7.296
"Sep 16, 2016",7.29
"Sep 17, 2016",7.29
"Sep 19, 2016",7.28
"Sep 20, 2016",7.295
"Sep 21, 2016",7.273
"Sep 22, 2016",7.238
"Sep 23, 2016",7.221
"Sep 24, 2016",7.221
"Sep 25, 2016",7.221
"Sep 26, 2016",7.185
"Sep 27, 2016",7.176
"Sep 28, 2016",7.179
"Sep 29, 2016",7.216
"Sep 30, 2016",7.191
"Oct 03, 2016",7.169
"Oct 04, 2016",7.167
"Oct 05, 2016",7.126
"Oct 06, 2016",7.133
"Oct 07, 2016",7.164
"Oct 10, 2016",7.141
"Oct 13, 2016",7.156
"Oct 14, 2016",7.192
"Oct 15, 2016",7.192
"Oct 17, 2016",7.181
"Oct 18, 2016",7.181
"Oct 19, 2016",7.191
"Oct 20, 2016",7.191
"Oct 21, 2016",7.19
"Oct 24, 2016",7.179
"Oct 25, 2016",7.207
"Oct 26, 2016",7.185
"Oct 27, 2016",7.214
"Oct 28, 2016",7.211
"Nov 01, 2016",7.229
"Nov 02, 2016",7.239
"Nov 03, 2016",7.234
"Nov 04, 2016",7.259
"Nov 07, 2016",7.264
"Nov 08, 2016",7.259
"Nov 09, 2016",7.186
"Nov 10, 2016",7.155
"Nov 11, 2016",7.19
"Nov 15, 2016",7.042
"Nov 16, 2016",7.008
"Nov 17, 2016",7.006
"Nov 18, 2016",7.015
"Nov 21, 2016",6.93
"Nov 22, 2016",6.854
"Nov 23, 2016",6.77
"Nov 24, 2016",6.702
"Nov 25, 2016",6.75
"Nov 28, 2016",6.779
"Nov 29, 2016",6.78
"Nov 30, 2016",6.744
"Dec 01, 2016",6.729
"Dec 02, 2016",6.704
"Dec 05, 2016",6.713
"Dec 06, 2016",6.727
"Dec 07, 2016",6.925
"Dec 08, 2016",6.95
"Dec 09, 2016",6.974
"Dec 13, 2016",6.934
"Dec 14, 2016",6.914
"Dec 15, 2016",7.036
"Dec 16, 2016",7.074
"Dec 19, 2016",7.095
"Dec 20, 2016",7.06
"Dec 21, 2016",7.06
"Dec 22, 2016",7.072
"Dec 23, 2016",7.133
"Dec 26, 2016",7.189
"Dec 27, 2016",7.235
"Dec 28, 2016",7.235
"Dec 29, 2016",7.204
"Dec 30, 2016",7.204
"Jan 02, 2017",7.082
"Jan 03, 2017",7.132
"Jan 04, 2017",7.104
"Jan 05, 2017",7.033
"Jan 06, 2017",7.056
"Jan 09, 2017",7.059
"Jan 10, 2017",7.061
"Jan 11, 2017",7.035
"Jan 12, 2017",7.042
"Jan 13, 2017",7.056
"Jan 16, 2017",7.08
"Jan 17, 2017",7.08
"Jan 18, 2017",7.087
"Jan 19, 2017",7.1
"Jan 20, 2017",7.11
"Jan 23, 2017",7.085
"Jan 24, 2017",7.077
"Jan 25, 2017",7.071
"Jan 27, 2017",7.08
"Jan 30, 2017",7.083
"Jan 31, 2017",7.088
"Feb 01, 2017",7.083
"Feb 02, 2017",7.083
"Feb 03, 2017",7.083
"Feb 06, 2017",7.088
"Feb 07, 2017",7.1
"Feb 08, 2017",7.347
"Feb 09, 2017",7.373
"Feb 10, 2017",7.402
"Feb 13, 2017",7.415
"Feb 14, 2017",7.5
"Feb 15, 2017",7.495
"Feb 16, 2017",7.495
"Feb 17, 2017",7.494
"Feb 20, 2017",7.51
"Feb 22, 2017",7.58
"Feb 23, 2017",7.58
"Feb 27, 2017",7.531
"Feb 28, 2017",7.525
"Mar 01, 2017",7.561
"Mar 02, 2017",7.54
"Mar 03, 2017",7.54
"Mar 06, 2017",7.565
"Mar 07, 2017",7.558
"Mar 08, 2017",7.558
"Mar 09, 2017",7.558
"Mar 10, 2017",7.6
"Mar 14, 2017",7.6
"Mar 15, 2017",7.572
"Mar 16, 2017",7.563
"Mar 17, 2017",7.586
"Mar 18, 2017",7.586
"Mar 20, 2017",7.572
"Mar 21, 2017",7.563
"Mar 22, 2017",7.537
"Mar 23, 2017",7.551
"Mar 24, 2017",7.558
"Mar 26, 2017",7.558
"Mar 27, 2017",7.522
"Mar 29, 2017",7.331
"Mar 30, 2017",7.325
